Gemeinde Lippetal;Bahnhofstraße 7 ;Lippetal;59510;Herr Hobrock  ;02923-980223;Hans-Joachim.Hobrock@lippetal.de;Grundschule Oestinghausen;Schulstraße 9;Lippetal;59510;135380;Kabel;50;5;ja;nein, wir sehen aber einen Bedarf;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser oder Kabel;noch nicht bekannt;
Gemeinde Lippetal;Bahnhofstraße 7 ;Lippetal;59510;Herr Hobrock  ;02923-980223;Hans-Joachim.Hobrock@lippetal.de;Grundschule Herzfeld;Lippstädter Straße 29;Lippetal;59510;135392;DSL;16;1;ja;nein, wir sehen aber einen Bedarf;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser oder Kabel;noch nicht bekannt;
Gemeinde Lippetal;Bahnhofstraße 7 ;Lippetal;59510;Herr Hobrock  ;02923-980223;Hans-Joachim.Hobrock@lippetal.de;Grundschule Lippborg;Ludgeristraße 5;Lippetal;59510;135409;Kabel;50;5;ja;nein, wir sehen aber einen Bedarf;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser oder Kabel;noch nicht bekannt;
Gemeinde Lippetal;Bahnhofstraße 7 ;Lippetal;59510;Herr Hobrock  ;02923-980223   ;Hans-Joachim.Hobrock@lippetal.de;Lippetalschule;Lippstädter Straße 31;Lippetal;59510;199801;Kabel;150;10;ja;nein, wir sehen aber einen Bedarf;;1 Gbit/s symetrisch;1 Gbit/s symetrisch;Glasfaser oder Kabel;noch nicht bekannt;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;GS Am Weinberg (Teilstandort der Friedrichschule);Am Weinberg 60;Lippstadt;59555;133700;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Friedrichschule;Friedrichstr. 16;Lippstadt;59555;133700;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Nikolaischule;Ostendorfallee 3;Lippstadt;59555;133747;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Schule Im Grünen Winkel;Johannes-Westermann-Platz 8;Lippstadt;59555;158136;;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Europa-Schule Ostendorf Gymnasium;Cappeltor 5;Lippstadt;59555;170148;VDSL;50;10;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Hanse-Kolleg;Ostendorfallee 1;Lippstadt;59555;183052;VDSL;50;10;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Martinschule Cappel;Cappeler Stiftsallee 16;Lippstadt;59556;133760;VDSL;50;10;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Niels-Stensen-Schule;Parkstraße 19;Lippstadt;59556;120765;DSL;50;10;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Grundschule Benninghausen;Im Brühl 29;Lippstadt;59556;133802;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Kreis Soest – Die Landrätin Abteilung Schulangelegenheiten;Hoher Weg 1-3;Soest;59494;Herr Henneböhl (Berufskollegs), Frau Rodrigues (Förderschulen);02921/30 2468 bzw. 02921/30 2462;Hendrik.Henneboehl@Kreis-Soest.de bzw. Maria.Rodrigues@Kreis-Soest.de;Don-Bosco-Schule;Holzstraße 25;Lippstadt;59556;185905;Kabel;400;15;in Planung;Wir sehen einen mittelfristigen Bedarf;Gigabit-Anschluss bis 2021;im Gigabitbereich, noch zu definieren;Noch zu definieren;Glasfaser;Noch nicht bekannt, nach Möglichkeit Förderprogramm;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Hans-Christian-Andersen-Schule;St.-Hedwig-Straße 44;Lippstadt;59557;133711;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Grundschule an der Pappelallee;Ulmenstraße 35;Lippstadt;59557;133723;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Josefschule;Bökenförder Straße 12-14;Lippstadt;59557;133735;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Kopernikusschule;Landsberger Straße 9;Lippstadt;59557;149792;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Drost-Rose-Realschule;Dusternweg 16;Lippstadt;59557;163430;VDSL;50;10;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Edith-Stein-Realschule;Dusternweg 18;Lippstadt;59557;163442;VDSL;25;5;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Kreis Soest – Die Landrätin Abteilung Schulangelegenheiten;Hoher Weg 1-3;Soest;59494;Herr Henneböhl (Berufskollegs), Frau Rodrigues (Förderschulen);02921/30 2468 bzw. 02921/30 2462;Hendrik.Henneboehl@Kreis-Soest.de bzw. Maria.Rodrigues@Kreis-Soest.de;Lippe-Berufskolleg;Otto-Hahn-Str. 25;Lippstadt;59557;181663;Kabel;400;25;in Planung;Wir sehen einen mittelfristigen Bedarf;Gigabit-Anschluss bis 2021;im Gigabitbereich, noch zu definieren;Noch zu definieren;Glasfaser;Noch nicht bekannt, nach Möglichkeit Förderprogramm;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Hedwig-Schule;St.-Hedwig-Straße 24;Lippstadt;59557;193185;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Städt. Gesamtschule Lippstadt;Ulmenstraße 31;Lippstadt;59557;195960;VDSL;50;10;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Otto-Lilienthal-Schule (Teilstandort der GS Lipperode);Richthofenstr. 21;Lippstadt;59558;133772;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Grundschule Lipperode;Schulstr. 10;Lippstadt;59558;133772;DSL;16;;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Grundschule Hörste (Teilstandort der GS Im Kleefeld);Heinrich-Droste-Str. 2;Lippstadt;59558;133899;Kabel;50;5;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Grundschule im Kleefeld;Kleefeld 5;Lippstadt;59558;133899;DSL;16;1;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Stadt Lippstadt – Fachdienst Schule;Geiststraße 47;Lippstadt;59555;Frau Vogel;02941 / 980-721;Constanze.Vogel@Stadt-Lippstadt.de;Graf-Bernhard-Realschule;Sandstr. 7;Lippstadt;59558;163454;Kabel;100;5;ja;ja;bis 2022;noch nicht festgelegt;noch nicht festgelegt;Glasfaser;Gute Schule 2020, Schulen ans Gigabit-Netz, Eigenmittel;
Marienschule Lippstadt e.V.;Pauline-von-Mallinckrodt-Platz 1;Lippstadt;59558;Franz-Ulrich Lücke;02941-885-85;traeger@marienschule-lippstadt.de;Gymnasium Marienschule Lippstadt;Pauline-von-Mallinckrodt-Platz 1;Lippstadt;59558;170136;Kabelanschluss Unity Media;400;20;Ja;nein;;;;;;
Marienschule Lippstadt e.V.;Pauline-von-Mallinckrodt-Platz 1;Lippstadt;59558;Franz-Ulrich Lücke;02941-885-85;traeger@marienschule-lippstadt.de;Aufbaugymnasium Marienschule Lippstadt;Pauline-von-Mallinckrodt-Platz 1;Lippstadt;59558;199370;Kabelanschluss Unity Media;400;20;Ja;nein;;;;;;
Marienschule Lippstadt e.V.;Pauline-von-Mallinckrodt-Platz 1;Lippstadt;59558;Franz-Ulrich Lücke;02941-885-85;traeger@marienschule-lippstadt.de;Berufskolleg Marienschule Lippstadt;Pauline-von-Mallinckrodt-Platz 1;Lippstadt;59558;181640;Kabelanschluss Unity Media;400;20;Ja;nein;;;;;;
Schulverein Schloss Overhagen e.V.;Schlossgraben 17-19;Lippstadt;59556;Herr Thiemeyer;294110566;thiemeyer@schloss-overhagen.de;Gymnasium Schloss Overhagen;Schlossgraben 17-19;Lippstadt;59556;170161;?;50;?;?;?;;;;;;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Otfried-Preußler;Brockhauser Weg 34;Lüdenscheid;58507;131635;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Knapper;Lessingstr. 14;Lüdenscheid;58507;131702;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Wehberg;Im Olpendahl 10 a;Lüdenscheid;58507;131751;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;6 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Tinsberg;Obertinsberger Str. 16;Lüdenscheid;58507;187598;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Adolf-Reichwein-Gesamtschule;Eulenweg 2;Lüdenscheid;58507;189560;V(DSL)-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Erwin-Welke;Fuelbecker Str. 45;Lüdenscheid;58507;193161;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;ja;nicht bekannt;1 GBit/S;1 GBit/S;Glasfaser;Bundesförderprogramm;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Lösenbach;Schubertstr. 9;Lüdenscheid;58509;131623;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS West;Kölner Str. 71;Lüdenscheid;58509;131684;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Richard-Schirrmann-Realschule*;Buckesfelder Str. 69;Lüdenscheid;58509;163156;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;*Der Schulbetrieb der Richard-Schirrmann-Realschule findet in zwei nebeneinander liegenden Schulgebäuden statt.
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Richard-Schirrmann-Realschule*;Buckesfelder Str. 73;Lüdenscheid;58509;163156;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;*Der Schulbetrieb der Richard-Schirrmann-Realschule findet in zwei nebeneinander liegenden Schulgebäuden statt.
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GHS Stadtpark;Parkstr. 160;Lüdenscheid;58509;185851;Kabel;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Wefelshohl;"Gustavstr.35";Lüdenscheid;58511;100038;(V)DSL-Kupfer;25;25;in Planung;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Adolf-Kolping;Danziger Weg 45;Lüdenscheid;58511;131659;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Pestalozzi;Weißenburger Str. 14;Lüdenscheid;58511;131660;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Theodor-Heuss-Realschule;Gustavstr. 37;Lüdenscheid;58511;163144;V(DSL)-Kupfer +Kabel;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Bergstadt-Gymnasium;Saarlandstr. 5;Lüdenscheid;58511;169780;V(DSL)-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Geschwister-Scholl-Gymnasium;Hochstr. 27;Lüdenscheid;58511;169791;V(DSL)-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Zeppelin-Gymnasium;Staberger Str. 10;Lüdenscheid;58511;169808;V(DSL)-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;Michael-Ende-Schule Schule für Kranke;Paulmannshöher Str. 14, Haus 4;Lüdenscheid;58511;188815;Kabel;50;50;ja;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt;Schule befindet sich auf dem Campus der Märk Kliniken GmbH
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Bierbaum;Kirchstr. 12;Lüdenscheid;58515;131738;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Stadt Lüdenscheid Fachdienst Schule und Sport;Rathausplatz 2;Lüdenscheid;58507;Frau Kotziers;02351/17-13 26;kerstin.kotziers@luedenscheid.de;GGS Parkstraße;Parkstr. 241;Lüdenscheid;58515;185000;(V)DSL-Kupfer;25;25;Nein, wir sehen aber perspektivisch einen Bedarf.;Nein, wir sehen aber einen Bedarf.;;1 GBit/S;1 GBit/S;Glasfaser;Förderprogramm, noch nicht bekannt, ggfs.Schulrichtlinie.;
Freie Christliche Schule Lüdenscheid e.V.;Am Schäferland 1;Lüdenscheid;58515;Michael Turck;02351/98116-10;Verwaltung@FCSL.de;Grundschule;Schützenstr. 35;Lüdenscheid;58511;190196;VDSL50;50;10;Nein;Nein;;;;;;
Freie Christliche Schule Lüdenscheid e.V.;Am Schäferland 1;Lüdenscheid;58515;Michael Turck;02351/98116-10;Verwaltung@FCSL.de;Hauptschule;Am Schäferland 1;Lüdenscheid;58515;193926;VDSL50;50;10;Ja;Ja;"kurzfristig, Glasfaserkabel liegt bereits im Haus,  Anschluss bei";100 MB;50 MB;Glasfaser;;
Freie Christliche Schule Lüdenscheid e.V.;Am Schäferland 1;Lüdenscheid;58515;Michael Turck;02351/98116-10;Verwaltung@FCSL.de;Realschule;Am Schäferland 1;Lüdenscheid;58515;192065;VDSL50;50;10;Ja;Ja;"kurzfristig, Glasfaserkabel liegt bereits im Haus,  Anschluss bei Verfügbarkeit über T@School der Telekom";100 MB;50 MB;Glasfaser;;
Stadt Lünen;Willy Brandt Platz 1;Lünen;44532;Herr Heine;49 2306 104-1741;andre.heine.83@luenen.de;Osterfeldschule;Bismarckstr. 1;Lünen;44532;130850;DSL;16;2;ja;;;;;;;Alle Schulen mit klassischen DSL haben i.d.R. keine Interesse an kostenpflichtig schnelleren Leitungen da ihre Haushaltsmittel begrenzt sind. Die Stadt Lünen plant und baut im Jahr 2018 ein Richfunknetzwerk zur Verbindung aller Schulen mit unserem zentralen Rechenzentrum. Es gibt aktuell ein Planung des Breitbandausbau durch den Bund welche durch den Breitbandkoordinator des Kreises Unna koordiniert wird
Stadt Lünen;Willy Brandt Platz 1;Lünen;44532;Herr Heine;49 2306 104-1741;andre.heine.83@luenen.de;Overbergschule Teilstandort;Görresstr. 12;Lünen;44532;130862;DSL;6;1;ja;;;;;;;Alle Schulen mit klassischen DSL haben i.d.R. keine Interesse an kostenpflichtig schnelleren Leitungen da ihre Haushaltsmittel begrenzt sind. Die Stadt Lünen plant und baut im Jahr 2018 ein Richfunknetzwerk zur Verbindung aller Schulen mit unserem zentralen Rechenzentrum. Es gibt aktuell ein Planung des Breitbandausbau durch den Bund welche durch den Breitbandkoordinator des Kreises Unna koordiniert wird
Stadt Lünen;Willy Brandt Platz 1;Lünen;44532;Herr Heine;49 2306 104-1741;andre.heine.83@luenen.de;Overbergschule;Weißenburgerstr. 27;Lünen;44532;130862;DSL;16;2;ja;;;;;;;Alle Schulen mit klassischen DSL haben i.d.R. keine Interesse an kostenpflichtig schnelleren Leitungen da ihre Haushaltsmittel begrenzt sind. Die Stadt Lünen plant und baut im Jahr 2018 ein Richfunknetzwerk zur Verbindung aller Schulen mit unserem zentralen Rechenzentrum. Es gibt aktuell ein Planung des Breitbandausbau durch den Bund welche durch den Breitbandkoordinator des Kreises Unna koordiniert wird
Stadt Lünen;Willy Brandt Platz 1;Lünen;44532;Herr Heine;49 2306 104-1741;andre.heine.83@luenen.de;Leoschule;Huberstr. 3;Lünen;44532;130898;DSL;16;2;ja;;;;;;;Alle Schulen mit klassischen DSL haben i.d.R. keine Interesse an kostenpflichtig schnelleren Leitungen da ihre Haushaltsmittel begrenzt sind. Die Stadt Lünen plant und baut im Jahr 2018 ein Richfunknetzwerk zur Verbindung aller Schulen mit unserem zentralen Rechenzentrum. Es gibt aktuell ein Planung des Breitbandausbau durch den Bund welche durch den Breitbandkoordinator des Kreises Unna koordiniert wird
Stadt Lünen;Willy Brandt Platz 1;Lünen;44532;Herr Heine;49 2306 104-1741;andre.heine.83@luenen.de;Schule am Lüserbach Niederaden;Kreisstr. 10;Lünen;44532;130904;DSL;16;2;ja;;;;;;;Alle Schulen mit klassischen DSL haben i.d.R. keine Interesse an kostenpflichtig schnelleren Leitungen da ihre Haushaltsmittel begrenzt sind. Die Stadt Lünen plant und baut im Jahr 2018 ein Richfunknetzwerk zur Verbindung aller Schulen mit unserem zentralen Rechenzentrum. Es gibt aktuell ein Planung des Breitbandausbau durch den Bund welche durch den Breitbandkoordinator des Kreises Unna koordiniert wird
