Schul-ID;Förderprogramm;Straße;;;;;;;;;;;;;;;;;
134247;Bund;Hülschotter Str. 8;;;;;;;;;;;;;;;;;
134259;Bund;Schulstr. 6;;;;;;;;;;;;;;;;;
129653;Bund;Behringstraße 59;;;;;;;;;;;;;;;;;
129653;Bund;Löttringhauser Straße 237;;;;;;;;;;;;;;;;;
129665;Bund;Akazienstraße 84-86;;;;;;;;;;;;;;;;;
129677;Bund;Sumbecks Holz 7-9;;;;;;;;;;;;;;;;;
129689;Bund;Welkenerstraße 24;;;;;;;;;;;;;;;;;
129690;Bund;Hangeneystraße 60;;;;;;;;;;;;;;;;;
129707;Bund;Kobbendelle 6;;;;;;;;;;;;;;;;;
129719;Bund;Gürtlerstraße 1;;;;;;;;;;;;;;;;;
129720;Bund;Evinger Straße 600;;;;;;;;;;;;;;;;;
129720;Bund;Am Birkenbaum 35;;;;;;;;;;;;;;;;;
129732;Bund;Vinklöther Mark 11;;;;;;;;;;;;;;;;;
129744;Bund;Weingartenstraße 49;;;;;;;;;;;;;;;;;
129756;Bund;Siegfried-Drupp-Straße 5;;;;;;;;;;;;;;;;;
129768;Bund;Heilbronner Straße 4;;;;;;;;;;;;;;;;;
129770;Bund;Haslindestraße 44;;;;;;;;;;;;;;;;;
129781;Bund;Harnackstraße 57;;;;;;;;;;;;;;;;;
129793;Bund;Derner Kippshof 36;;;;;;;;;;;;;;;;;
129800;Bund;Somborner Straße 110;;;;;;;;;;;;;;;;;
129811;Bund;Wenemarstraße 11-13;;;;;;;;;;;;;;;;;
129823;Bund;Busenbergstraße 5;;;;;;;;;;;;;;;;;
129823;Bund;Hirschweg 14;;;;;;;;;;;;;;;;;
129835;Bund;Joseph-Cremer-Straße 25;;;;;;;;;;;;;;;;;
129847;Kein Bedarf - bereits Glas;Am Hombruchsfeld 55b;;;;;;;;;;;;;;;;;
129859;Bund;Sölder Straße 71;;;;;;;;;;;;;;;;;
129860;Bund;Jungferntalstraße 60-64;;;;;;;;;;;;;;;;;
129884;Bund;Heroldstraße 29;;;;;;;;;;;;;;;;;
129896;Bund;Karl-Schurz-Straße 14;;;;;;;;;;;;;;;;;
129902;Bund;Schwerter Straße 269;;;;;;;;;;;;;;;;;
129914;Bund;Robert-Koch-Straße 50;;;;;;;;;;;;;;;;;
129926;Bund;Rispenstraße 40-42;;;;;;;;;;;;;;;;;
129938;Bund;Limbecker Straße 70;;;;;;;;;;;;;;;;;
129940;Bund;Lina-Schäfer-Straße 36;;;;;;;;;;;;;;;;;
129963;Bund;Langschede Straße 18;;;;;;;;;;;;;;;;;
129975;Bund;Gneisenaustraße 60;;;;;;;;;;;;;;;;;
129987;Kein Bedarf - bereits Glas;Landgrafenstraße 1-3;;;;;;;;;;;;;;;;;
129999;Kein Bedarf - bereits Glas;Rüdinghauser Straße 15;;;;;;;;;;;;;;;;;
130000;Kein Bedarf - bereits Glas;Köln-Berliner-Straße 72;;;;;;;;;;;;;;;;;
130011;Bund;Am Petersheck 9;;;;;;;;;;;;;;;;;
130023;Bund;Untere Pekingstraße 24;;;;;;;;;;;;;;;;;
130035;Bund;Overgünne 125;;;;;;;;;;;;;;;;;
130059;Bund;Grävingholzstraße 59;;;;;;;;;;;;;;;;;
130060;Bund;Adalmundstraße 1;;;;;;;;;;;;;;;;;
130072;Bund;Lührmannstr. 1;;;;;;;;;;;;;;;;;
130096;Bund;Osterfeldstraße 131;;;;;;;;;;;;;;;;;
130102;Bund;Olpketalstraße 81;;;;;;;;;;;;;;;;;
130114;Bund;Oesterholzstraße 69;;;;;;;;;;;;;;;;;
130126;Kein Bedarf - bereits Glas;Nordmarkt 18-20;;;;;;;;;;;;;;;;;
130138;Bund;Bergmeisterstraße 12;;;;;;;;;;;;;;;;;
130140;Bund;Merckenbuschweg 41;;;;;;;;;;;;;;;;;
130151;Bund;Kleybredde 38;;;;;;;;;;;;;;;;;
133607;Bund;Heinrich-Pieper-Straße 2;;;;;;;;;;;;;;;;;
133619;Bund;Schulstraße 2;;;;;;;;;;;;;;;;;
133619;Bund;Bodieckstraße 86;;;;;;;;;;;;;;;;;
147709;Bund;Kleybredde 44;;;;;;;;;;;;;;;;;
147801;Land;Schweizer Allee 25;;;;;;;;;;;;;;;;;
147898;Bund;Evinger Parkweg 10;;;;;;;;;;;;;;;;;
147941;Kein Bedarf - bereits Glas;Gleiwitzstraße 200;;;;;;;;;;;;;;;;;
147977;Bund;Scharnhorststraße 40;;;;;;;;;;;;;;;;;
147977;Bund;Lützowstraße 75;;;;;;;;;;;;;;;;;
148015;Land;Mengeder Markt 6-8;;;;;;;;;;;;;;;;;
148076;Land;Stettiner Straße 10;;;;;;;;;;;;;;;;;
148143;Bund;Husener Eichwaldstraße 270;;;;;;;;;;;;;;;;;
157296;Bund;Sanderoth 2 - 4;;;;;;;;;;;;;;;;;
157326;Bund;Flurstraße 70a;;;;;;;;;;;;;;;;;
157338;Bund;Diakon-Koch-Weg 3;;;;;;;;;;;;;;;;;
157351;Bund;Westermannstraße 21;;;;;;;;;;;;;;;;;
157363;Bund;Castroper Straße 121;;;;;;;;;;;;;;;;;
157442;Land;Oberevinger Straße 155;;;;;;;;;;;;;;;;;
157442;Land;Gretelweg 35-37;;;;;;;;;;;;;;;;;
162747;Land;Kreuzstraße 159;;;;;;;;;;;;;;;;;
162760;Land;Schweizer Allee 25;;;;;;;;;;;;;;;;;
162784;Bund;Am Lieberfeld 13;;;;;;;;;;;;;;;;;
162796;Bund;Prinz-Friedrich-Karl-Straße 72-78;;;;;;;;;;;;;;;;;
162814;Kein Bedarf - bereits Glas;Goethestraße 20;;;;;;;;;;;;;;;;;
162826;Kein Bedarf - bereits Glas;Hochofenstraße 38;;;;;;;;;;;;;;;;;
162840;Kein Bedarf - bereits Glas;Am Hombruchsfeld 69;;;;;;;;;;;;;;;;;
162851;Bund;Dörwerstraße 42;;;;;;;;;;;;;;;;;
162863;Bund;Sumbecks Holz 5;;;;;;;;;;;;;;;;;
162875;Land;In der Großen Heide 15-17;;;;;;;;;;;;;;;;;
162887;Kein Bedarf - bereits Glas;Grüningsweg 42;;;;;;;;;;;;;;;;;
162899;Bund;Höfkerstraße 7;;;;;;;;;;;;;;;;;
164240;Kein Bedarf - bereits Glas;Mackenrothweg 15;;;;;;;;;;;;;;;;;
169274;Land;Sumbecks Holz 5;;;;;;;;;;;;;;;;;
169286;Land;Preußische Straße 225;;;;;;;;;;;;;;;;;
169298;Kein Bedarf - bereits Glas;Grüningsweg 42;;;;;;;;;;;;;;;;;
169304;Kein Bedarf - bereits Glas;Ardeystraße 70-72;;;;;;;;;;;;;;;;;
169328;Kein Bedarf - bereits Glas;Am Hombruchsfeld 55a;;;;;;;;;;;;;;;;;
169330;Kein Bedarf - bereits Glas;Erzbergerstraße 1-3;;;;;;;;;;;;;;;;;
169341;Kein Bedarf - bereits Glas;Heiliger Weg 25;;;;;;;;;;;;;;;;;
169353;Bund;Hallerey 49-51;;;;;;;;;;;;;;;;;
169390;Land;Schweizer Allee 18-20;;;;;;;;;;;;;;;;;
169407;Land;Kreuzstraße 163;;;;;;;;;;;;;;;;;
169419;Land;Stettiner Straße 12;;;;;;;;;;;;;;;;;
169420;Kein Bedarf - bereits Glas;Münsterstraße 122;;;;;;;;;;;;;;;;;
169456;Bund;Seekante 12;;;;;;;;;;;;;;;;;
170732;Kein Bedarf - bereits Glas;Rheinische Straße 67-69;;;;;;;;;;;;;;;;;
170732;Kein Bedarf - bereits Glas;Möllerstraße 3;;;;;;;;;;;;;;;;;
179930;Kein Bedarf - bereits Glas;Brügmannstraße 21-23;;;;;;;;;;;;;;;;;
179942;Kein Bedarf - bereits Glas;Benno-Elkan-Allee 2;;;;;;;;;;;;;;;;;
179966;Kein Bedarf - bereits Glas;Weißenburgerstraße 63;;;;;;;;;;;;;;;;;
179966;Kein Bedarf - bereits Glas;Brügmannstr 21-25;;;;;;;;;;;;;;;;;
179966;Kein Bedarf - bereits Glas;Ruhrallee 84-90;;;;;;;;;;;;;;;;;
179966;Kein Bedarf - bereits Glas;Barbarastraße 7;;;;;;;;;;;;;;;;;
179966;Kein Bedarf - bereits Glas;Bornstraße 1;;;;;;;;;;;;;;;;;
179978;Kein Bedarf - bereits Glas;Hacheneyer Straße 177;;;;;;;;;;;;;;;;;
179991;Kein Bedarf - bereits Glas;Hacheneyer Straße 185;;;;;;;;;;;;;;;;;
180040;Kein Bedarf - bereits Glas;Gronaustraße 4;;;;;;;;;;;;;;;;;
180051;Kein Bedarf - bereits Glas;Geschwister-Scholl-Straße 1;;;;;;;;;;;;;;;;;
183167;Bund;Dörwerstraße 34;;;;;;;;;;;;;;;;;
183842;Bund;Buschei 28;;;;;;;;;;;;;;;;;
184123;Kein Bedarf - bereits Glas;Emil-Moog Platz  15;;;;;;;;;;;;;;;;;
185097;Kein Bedarf - bereits Glas;Kreuzstraße 155;;;;;;;;;;;;;;;;;
186697;Bund;Winkelriedweg 4;;;;;;;;;;;;;;;;;
186697;Bund;Sendstraße 100-102;;;;;;;;;;;;;;;;;
187483;Kein Bedarf - bereits Glas;Beurhausstraße 45;;;;;;;;;;;;;;;;;
187483;Kein Bedarf - bereits Glas;Marsbruchstraße 162 B;;;;;;;;;;;;;;;;;
188207;Bund;Volksgartenstraße 19-21;;;;;;;;;;;;;;;;;
188219;Land;Haferfeldstraße 3-5;;;;;;;;;;;;;;;;;
188220;Kein Bedarf - bereits Glas;Burgholzstraße 114-120;;;;;;;;;;;;;;;;;
188220;Kein Bedarf - bereits Glas;Burgholzstraße 150;;;;;;;;;;;;;;;;;
188700;Bund;Hueckstraße 25;;;;;;;;;;;;;;;;;
188827;Bund;Parsevalstraße 170;;;;;;;;;;;;;;;;;
189960;Kein Bedarf - bereits Glas;Klüsenerskamp 15;;;;;;;;;;;;;;;;;
189960;Kein Bedarf - bereits Glas;Am Hombruchsfeld 55b;;;;;;;;;;;;;;;;;
190627;Kein Bedarf - bereits Glas;Rheinische Straße 69;;;;;;;;;;;;;;;;;
192296;Bund;Kleine Kielstraße 20;;;;;;;;;;;;;;;;;
192820;Bund;Fine Frau 50-58;;;;;;;;;;;;;;;;;
193641;Kein Bedarf - bereits Glas;Am Gottesacker 64;;;;;;;;;;;;;;;;;
193902;Bund;Auf der Linnert 6;;;;;;;;;;;;;;;;;
193902;Bund;Froschlake 45;;;;;;;;;;;;;;;;;
193938;Land;Gleiwitzstraße 200;;;;;;;;;;;;;;;;;
196990;Land;Im Odemsloh 107;;;;;;;;;;;;;;;;;
197385;Bund;Eierkampstraße 2;;;;;;;;;;;;;;;;;
179980;noch unbekannt;Am Rombergpark 38-40;;;;;;;;;;;;;;;;;
100038;noch unbekannt;Kalver Str. ;;;;;;;;;;;;;;;;;
130758;Bund;Freiligrathstr.;;;;;;;;;;;;;;;;;
130760;Bund;Lichte Kammer;;;;;;;;;;;;;;;;;
130783;Land;Langerfeldstr. ;;;;;;;;;;;;;;;;;
130795;Bund;Im Wiesengrund ;;;;;;;;;;;;;;;;;
130813;Land;Bleichstr.;;;;;;;;;;;;;;;;;
130825;Bund;Waisenhausstr. ;;;;;;;;;;;;;;;;;
131350;Land;Bergfelder Weg ;;;;;;;;;;;;;;;;;
131404;Kein Bedarf - bereits Glas;Auf der Lied ;;;;;;;;;;;;;;;;;
131430;Kein Bedarf - bereits Glas;Hallenstr.;;;;;;;;;;;;;;;;;
131441;Eigenwirtschaftlich;Brockhauser Weg ;;;;;;;;;;;;;;;;;
131453;Eigenwirtschaftlich;Königstraße;;;;;;;;;;;;;;;;;
131477;Bund;Feldstraße;;;;;;;;;;;;;;;;;
131507;Land;Schulstraße;;;;;;;;;;;;;;;;;
131519;Bund;Danziger Straße ;;;;;;;;;;;;;;;;;
131520;Kein Bedarf - bereits Glas;Elsener Straße;;;;;;;;;;;;;;;;;
131532;Kein Bedarf - bereits Glas;Bergstr.;;;;;;;;;;;;;;;;;
131556;Land;Ehrenmalstr.;;;;;;;;;;;;;;;;;
131568;Bund;Pestalozziweg;;;;;;;;;;;;;;;;;
131581;Bund;Schulstraße ;;;;;;;;;;;;;;;;;
131600;Kein Bedarf - bereits Glas;Richelnkamp;;;;;;;;;;;;;;;;;
131611;Kein Bedarf - bereits Glas;Haunerbusch;;;;;;;;;;;;;;;;;
131623;Land;Schubertstr;;;;;;;;;;;;;;;;;
131635;Land;Brockhauser Weg ;;;;;;;;;;;;;;;;;
131659;Land;Danziger Weg ;;;;;;;;;;;;;;;;;
131660;Land;Weißenburger Str. ;;;;;;;;;;;;;;;;;
131684;Land;Kölner Str.;;;;;;;;;;;;;;;;;
131702;Bund;Lessingstr. ;;;;;;;;;;;;;;;;;
131738;Bund;Kirchstr.;;;;;;;;;;;;;;;;;
131751;Land;Im Olpendahl;;;;;;;;;;;;;;;;;
131775;Kein Bedarf - bereits Glas;Südstr.;;;;;;;;;;;;;;;;;
131799;Kein Bedarf - bereits Glas;Schulstr.;;;;;;;;;;;;;;;;;
131817;Bund;Alte Burg ;;;;;;;;;;;;;;;;;
131842;Kein Bedarf - bereits Glas;Spormecke;;;;;;;;;;;;;;;;;
131970;Kein Bedarf - bereits Glas;Brucknerweg;;;;;;;;;;;;;;;;;
131982;Kein Bedarf - bereits Glas;Nikolausstraße;;;;;;;;;;;;;;;;;
132007;Kein Bedarf - bereits Glas;Schulstraße ;;;;;;;;;;;;;;;;;
133267;Bund;Saatweg;;;;;;;;;;;;;;;;;
133280;Bund;Unterfeldstraße;;;;;;;;;;;;;;;;;
133292;Bund;Im Nordfeld ;;;;;;;;;;;;;;;;;
133309;Land;Werringser Str. ;;;;;;;;;;;;;;;;;
133322;Bund;Beethovenstr.;;;;;;;;;;;;;;;;;
133437;Land;Oesestr.;;;;;;;;;;;;;;;;;
133449;Land;Brockhauser Weg;;;;;;;;;;;;;;;;;
133450;Land;Stübecker Weg;;;;;;;;;;;;;;;;;
133462;Land;Kantstraße;;;;;;;;;;;;;;;;;
133474;Land;Berliner Str. ;;;;;;;;;;;;;;;;;
133486;Bund;Schulstraße;;;;;;;;;;;;;;;;;
133498;Land;An der Steinert ;;;;;;;;;;;;;;;;;
133504;Kein Bedarf - bereits Glas;Heinrich-Goswin-Str. ;;;;;;;;;;;;;;;;;
133516;Bund;Bahnhofstraße in Bösperde;;;;;;;;;;;;;;;;;
133530;Bund;Salzweg;;;;;;;;;;;;;;;;;
133565;Bund;Friedhofstr.;;;;;;;;;;;;;;;;;
133590;Land;Burggräfte;;;;;;;;;;;;;;;;;
148519;Bund;Gerlingser Weg;;;;;;;;;;;;;;;;;
148891;Eigenwirtschaftlich;Zeppelinstr. ;;;;;;;;;;;;;;;;;
148970;Bund;Mühlenstraße;;;;;;;;;;;;;;;;;
149160;Kein Bedarf - bereits Glas;Am Krumpaul ;;;;;;;;;;;;;;;;;
149603;Bund;Aucheler Straße ;;;;;;;;;;;;;;;;;
149639;Land;Windthorststr. ;;;;;;;;;;;;;;;;;
151646;Bund;Hennener Str.;;;;;;;;;;;;;;;;;
151658;Land;Leckingser Straße;;;;;;;;;;;;;;;;;
158070;Land;Im Nordfeld;;;;;;;;;;;;;;;;;
158410;Bund;Gustav-Reinhard-Straße;;;;;;;;;;;;;;;;;
163119;Eigenwirtschaftlich;Albert-Schweitzer-Str. ;;;;;;;;;;;;;;;;;
163120;Bund;Brüderstr.;;;;;;;;;;;;;;;;;
163132;Bund;Humboldtstraße;;;;;;;;;;;;;;;;;
163144;Bund;Gustavstr. ;;;;;;;;;;;;;;;;;
163156;Bund;Buckesfelder Str.;;;;;;;;;;;;;;;;;
163235;Kein Bedarf - bereits Glas;Am Krumpaul ;;;;;;;;;;;;;;;;;
163363;Bund;Von-der-Kuhlen-Str. ;;;;;;;;;;;;;;;;;
163375;Bund;Klosterstr. ;;;;;;;;;;;;;;;;;
163405;Bund;Urbecker Straße;;;;;;;;;;;;;;;;;
164276;Bund;Otto-Ruhe-Str.;;;;;;;;;;;;;;;;;
169638;Kein Bedarf - bereits Glas;Alexander-Pfänder-Weg ;;;;;;;;;;;;;;;;;
169640;Bund;Stennerstraße;;;;;;;;;;;;;;;;;
169754;Kein Bedarf - bereits Glas;Bismarckstraße;;;;;;;;;;;;;;;;;
169766;Eigenwirtschaftlich;Albert-Schweitzer-Str. ;;;;;;;;;;;;;;;;;
169778;Bund;Kantstraße;;;;;;;;;;;;;;;;;
169780;Bund;SaarLandstr.;;;;;;;;;;;;;;;;;
169791;Bund;Hochstr.;;;;;;;;;;;;;;;;;
169808;Bund;Staberger Str. ;;;;;;;;;;;;;;;;;
169810;Kein Bedarf - bereits Glas;Christoph-Friedrich-Baehrens-Str.;;;;;;;;;;;;;;;;;
169882;Bund;Bismarckstraße;;;;;;;;;;;;;;;;;
170033;Bund;Aucheler Straße ;;;;;;;;;;;;;;;;;
170069;Bund;Schwitter Weg;;;;;;;;;;;;;;;;;
170094;Bund;Albert-Schweitzer-Straße;;;;;;;;;;;;;;;;;
180695;Bund;Karnacksweg;;;;;;;;;;;;;;;;;
180701;Land;Brüderstraße;;;;;;;;;;;;;;;;;
180713;Bund;Hansaallee;;;;;;;;;;;;;;;;;
181020;Bund;Eugen-Schmalenbach-Str.;;;;;;;;;;;;;;;;;
181031;Bund;Raithelplatz ;;;;;;;;;;;;;;;;;
181043;Bund;Raithelplatz ;;;;;;;;;;;;;;;;;
181500;Bund;Werler Str. ;;;;;;;;;;;;;;;;;
181511;Bund;Dechant-Röper-Straße;;;;;;;;;;;;;;;;;
183260;Kein Bedarf - bereits Glas;Alexander-Pfänder-Weg;;;;;;;;;;;;;;;;;
184263;Land;Gertrudisstr.;;;;;;;;;;;;;;;;;
184445;Land;Bonhoefferstr. ;;;;;;;;;;;;;;;;;
185000;Land;Parkstr.;;;;;;;;;;;;;;;;;
185851;Bund;Parkstr.;;;;;;;;;;;;;;;;;
187598;Land;Obertinsberger Str.;;;;;;;;;;;;;;;;;
188815;Land;Paulmannshöher Straße;;;;;;;;;;;;;;;;;
188943;Bund;Edmund-Weller-Straße;;;;;;;;;;;;;;;;;
189560;Bund;Eulenweg;;;;;;;;;;;;;;;;;
189571;Bund;Langerfeldstr. ;;;;;;;;;;;;;;;;;
189728;Bund;Dannenbergstr.;;;;;;;;;;;;;;;;;
190196;Bund;Schützenstraße;;;;;;;;;;;;;;;;;
190676;Bund;Stadionstr. ;;;;;;;;;;;;;;;;;
190731;Bund;Bundhnstraße;;;;;;;;;;;;;;;;;
192065;Bund;Am SchäferLand;;;;;;;;;;;;;;;;;
192510;Bund;Erlen;;;;;;;;;;;;;;;;;
192673;Bund;Kalkofen;;;;;;;;;;;;;;;;;
193112;Bund;Robert-Leusmann-Str.;;;;;;;;;;;;;;;;;
193161;Kein Bedarf - bereits Glas;Fuelbecker Str.;;;;;;;;;;;;;;;;;
193574;Kein Bedarf - bereits Glas;Schulzentrum Rothenstein;;;;;;;;;;;;;;;;;
193926;Bund;Am SchäferLand;;;;;;;;;;;;;;;;;
194128;Land;Iserlohner Straße;;;;;;;;;;;;;;;;;
194359;Bund;Remmelshagen;;;;;;;;;;;;;;;;;
195704;Bund;Parkstr.;;;;;;;;;;;;;;;;;
196356;Kein Bedarf - bereits Glas;Niederheide;;;;;;;;;;;;;;;;;
197063;Bund;Holensiepen;;;;;;;;;;;;;;;;;
197312;Bund;Windthorststraße;;;;;;;;;;;;;;;;;
198080;Kein Bedarf - bereits Glas;Schulzentrum Rothenstein;;;;;;;;;;;;;;;;;
198407;Land;Schwitter Weg ;;;;;;;;;;;;;;;;;
198638;Kein Bedarf - bereits Glas;Löh;;;;;;;;;;;;;;;;;
199412;Bund;Humboldtstraße;;;;;;;;;;;;;;;;;
199436;Bund;Schleddenhofer Weg;;;;;;;;;;;;;;;;;
199631;Bund;Walramstr.;;;;;;;;;;;;;;;;;
184019;Bund;Am Bügel;;;;;;;;;;;;;;;;;
133401;Bund;Auf dem Blumenkampe;;;;;;;;;;;;;;;;;
148192;Bund;Berliner Str.;;;;;;;;;;;;;;;;;
130424;Bund;Blücherstr.;;;;;;;;;;;;;;;;;
198808;Bund;Elbersstiege;;;;;;;;;;;;;;;;;
188580;Land;Enneper Straße ;;;;;;;;;;;;;;;;;
169511;Bund;Ennepeufer;;;;;;;;;;;;;;;;;
185814;Bund;Ennepeufer;;;;;;;;;;;;;;;;;
157510;Bund;Eugen-Richter-Str.;;;;;;;;;;;;;;;;;
199217;Land;Eugen-Richter-Str.;;;;;;;;;;;;;;;;;
185371;Bund;Franzstr.;;;;;;;;;;;;;;;;;
130412;Land;Fraunhoferstraße;;;;;;;;;;;;;;;;;
198791;Bund;Friedensstr.;;;;;;;;;;;;;;;;;
130370;Land;Funckestr.;;;;;;;;;;;;;;;;;
130369;Land;Gabelsbergerstraße;;;;;;;;;;;;;;;;;
169468;Bund;Goldbergstr.;;;;;;;;;;;;;;;;;
130436;Land;Grünstraße;;;;;;;;;;;;;;;;;
193380;Land;Hammerstr;;;;;;;;;;;;;;;;;
133218;Bund;Heideschulweg;;;;;;;;;;;;;;;;;
169470;Bund;Heinitzstr.;;;;;;;;;;;;;;;;;
130357;Land;Heinrichstr.;;;;;;;;;;;;;;;;;
130345;Land;Helfer Straße;;;;;;;;;;;;;;;;;
169481;Bund;Humpertstraße;;;;;;;;;;;;;;;;;
163351;Bund;Im Kley;;;;;;;;;;;;;;;;;
148258;Land;Kapellenstr.;;;;;;;;;;;;;;;;;
157491;Bund;Kapellenstr.;;;;;;;;;;;;;;;;;
162930;Bund;Kapellenstr.;;;;;;;;;;;;;;;;;
130308;Bund;Karl-Ernst-Osthaus-Str.;;;;;;;;;;;;;;;;;
133255;Bund;Kiebitzweg;;;;;;;;;;;;;;;;;
130187;Land;Kirchstr. ;;;;;;;;;;;;;;;;;
189170;Bund;Kirmesplatz;;;;;;;;;;;;;;;;;
162929;Bund;Kurze Str.;;;;;;;;;;;;;;;;;
180490;Bund;Letmather Str.;;;;;;;;;;;;;;;;;
180440;Bund;Liebigstraße;;;;;;;;;;;;;;;;;
130229;Land;Lindenstraße;;;;;;;;;;;;;;;;;
130333;Land;Lützowstr.;;;;;;;;;;;;;;;;;
194530;Bund;Lützowstr.;;;;;;;;;;;;;;;;;
197403;Land;Lützowstr.;;;;;;;;;;;;;;;;;
197415;Land;Lützowstr.;;;;;;;;;;;;;;;;;
133231;Bund;Neuer Schloßweg;;;;;;;;;;;;;;;;;
183696;Bund;Obernahmerstr.;;;;;;;;;;;;;;;;;
130175;Land;Overbergstr.;;;;;;;;;;;;;;;;;
130230;Land;Overbergstr.;;;;;;;;;;;;;;;;;
132676;Bund;Ribbertstraße;;;;;;;;;;;;;;;;;
130382;Land;Schillerstr.;;;;;;;;;;;;;;;;;
130278;Land;Schlesierstraße;;;;;;;;;;;;;;;;;
130310;Land;Schulstraße;;;;;;;;;;;;;;;;;
188001;Bund;Schwelmstück;;;;;;;;;;;;;;;;;
130254;Land;Schwerter Str.;;;;;;;;;;;;;;;;;
130291;Land;Selbecker Str. ;;;;;;;;;;;;;;;;;
130321;Bund;Siemensstraße;;;;;;;;;;;;;;;;;
180452;Bund;Springmannstraße;;;;;;;;;;;;;;;;;
130217;Land;Stadionstr.;;;;;;;;;;;;;;;;;
188920;Land;Stadionstr.;;;;;;;;;;;;;;;;;
130242;Land;Twittingstraße;;;;;;;;;;;;;;;;;
180439;Bund;Viktoriastraße ;;;;;;;;;;;;;;;;;
180464;Bund;Viktoriastraße ;;;;;;;;;;;;;;;;;
180506;Bund;Viktoriastraße ;;;;;;;;;;;;;;;;;
169523;Bund;Voswinckelstr.;;;;;;;;;;;;;;;;;
149597;Bund;Wachtelweg;;;;;;;;;;;;;;;;;
185279;Land;Weizenkamp;;;;;;;;;;;;;;;;;
170021;Bund;Wiesenstr.;;;;;;;;;;;;;;;;;
189984;Bund;Wörthstraße;;;;;;;;;;;;;;;;;
169493;Land;Zehlendorfer Straße;;;;;;;;;;;;;;;;;
180490;Bund;Gasstraße;;;;;;;;;;;;;;;;;
180440;Land;Eickertstraße;;;;;;;;;;;;;;;;;
133255;Land;Schälker Landaße;;;;;;;;;;;;;;;;;
185814;Land;Büddingstraße;;;;;;;;;;;;;;;;;
183696;Land;Oeger Straße;;;;;;;;;;;;;;;;;
183696;Land;Selbecker Straße;;;;;;;;;;;;;;;;;
130229;Land;Lindenstraße;;;;;;;;;;;;;;;;;
130310;Land;Franzstraße;;;;;;;;;;;;;;;;;
130291;Land;Delsterner Straße;;;;;;;;;;;;;;;;;
130333;Land;Berchumer Straße;;;;;;;;;;;;;;;;;
130333;Land;Berchumer Straße;;;;;;;;;;;;;;;;;
148155;Land;Vossacker;;;;;;;;;;;;;;;;;
100022;Bund;Schützenstr. 12;;;;;;;;;;;;;;;;;
100022;Bund;Schulstraße 3;;;;;;;;;;;;;;;;;
124825;Land;Franziskusstr. 4;;;;;;;;;;;;;;;;;
131854;Land;Klosterstraße 12;;;;;;;;;;;;;;;;;
131866;Land;Sauerstraße 3-5;;;;;;;;;;;;;;;;;
131866;Land;Birkenpfad 10;;;;;;;;;;;;;;;;;
131878;Land;Alter Soestweg 36;;;;;;;;;;;;;;;;;
131878;Land;Zur Friedrichshöhe 28;;;;;;;;;;;;;;;;;
131880;Land;Sauerstraße 1;;;;;;;;;;;;;;;;;
131891;Land;Eschenstraße 4;;;;;;;;;;;;;;;;;
131910;Land;Marktstraße 42;;;;;;;;;;;;;;;;;
131921;Land;Hochstraße 6;;;;;;;;;;;;;;;;;
131933;Land;Mendener Str 38;;;;;;;;;;;;;;;;;
131945;Land;Schulstraße 14;;;;;;;;;;;;;;;;;
131957;Land;Marienstraße 1;;;;;;;;;;;;;;;;;
132020;Land;Pestalozzistr. 3;;;;;;;;;;;;;;;;;
132020;Land;Bundesstr. 42;;;;;;;;;;;;;;;;;
132044;Land;Dinscheder Straße 8;;;;;;;;;;;;;;;;;
132068;Land;Rodentelgenstraße 28;;;;;;;;;;;;;;;;;
132081;Land;Schulstr. 12;;;;;;;;;;;;;;;;;
132093;Land;Heinrich-Knoche-Weg 3;;;;;;;;;;;;;;;;;
132093;Land;Böggenkamp 16;;;;;;;;;;;;;;;;;
132135;Land;St.-Hubertus-Platz 1;;;;;;;;;;;;;;;;;
132160;Land;Fuchswinkel 10;;;;;;;;;;;;;;;;;
132172;Land;Kaspar-Kellermann-Str. 4;;;;;;;;;;;;;;;;;
132202;Land;Am Wenne 8;;;;;;;;;;;;;;;;;
132214;Land;Grünewaldsraße 13;;;;;;;;;;;;;;;;;
132226;Land;Silmecke 23;;;;;;;;;;;;;;;;;
132226;Land;Kurfürstenstr. 6;;;;;;;;;;;;;;;;;
132299;Bund;Am Derkerer Tor 1;;;;;;;;;;;;;;;;;
132299;Land;Niedere Mauer 25;;;;;;;;;;;;;;;;;
132299;noch unbekannt;Niedere Mauer 25;;;;;;;;;;;;;;;;;
132299;Bund;Am Derkerer Tor 1;;;;;;;;;;;;;;;;;
132317;Land;Scharfenberger Str. 25;;;;;;;;;;;;;;;;;
132317;noch unbekannt;Scharfenberger Str. 25;;;;;;;;;;;;;;;;;
132342;Bund;Am Postteich 1;;;;;;;;;;;;;;;;;
132342;Land;Am Postteich 1;;;;;;;;;;;;;;;;;
132366;Land;Prozessionsweg 27;;;;;;;;;;;;;;;;;
132366;Bund;St.-Antonius-Str. 15;;;;;;;;;;;;;;;;;
132408;Land;Am Schwesternheim 3;;;;;;;;;;;;;;;;;
132410;Land;Schulstraße 18;;;;;;;;;;;;;;;;;
132433;Land;Am Istenberg 6-8;;;;;;;;;;;;;;;;;
132457;Bund;Grimmeweg 3;;;;;;;;;;;;;;;;;
132457;Land;Grimmeweg 3;;;;;;;;;;;;;;;;;
132470;Land;Elbersbach 12;;;;;;;;;;;;;;;;;
